country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,year,month,continent
Australia,AUS,2021-08-18,16201270,10385438,5815832,246421,62.82,40.27,22.55,9556,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,August,Oceania
Australia,AUS,2021-08-08,13723146,9071188,4651958,189893,53.21,35.18,18.04,7364,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,August,Oceania
Australia,AUS,2021-08-16,15618391,10076154,5542237,237192,60.56,39.07,21.49,9198,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,August,Oceania
Australia,AUS,2021-08-15,15338926,9929240,5409686,230826,59.48,38.5,20.98,8951,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,August,Oceania
Australia,AUS,2021-08-14,15175199,9802311,5372888,219803,58.85,38.01,20.83,8523,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,August,Oceania
Australia,AUS,2021-08-13,15012023,9716235,5295788,216524,58.21,37.68,20.54,8396,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,August,Oceania
Australia,AUS,2021-12-08,14747221,9588821,5158400,210989,57.19,37.18,20.0,8182,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,December,Oceania
Australia,AUS,2021-11-08,14476323,9453026,5023297,206581,56.14,36.66,19.48,8011,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,November,Oceania
Australia,AUS,2021-10-08,14214009,9321772,4892237,200802,55.12,36.15,18.97,7787,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,October,Oceania
Australia,AUS,2021-09-08,13958045,9196905,4761140,194799,54.13,35.66,18.46,7554,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,September,Oceania
Australia,AUS,2021-07-08,13636580,9025259,4611321,188408,52.88,35.0,17.88,7306,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,July,Oceania
Australia,AUS,2021-06-08,13496355,8969767,4526588,184239,52.34,34.78,17.55,7144,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,June,Oceania
Australia,AUS,2021-05-08,13270296,8861491,4408805,180617,51.46,34.36,17.1,7004,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,May,Oceania
Australia,AUS,2021-04-08,13030257,8740437,4289820,176432,50.53,33.89,16.63,6842,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,April,Oceania
Australia,AUS,2021-09-19,24792054,15091631,9700423,284212,96.14,58.52,37.62,11021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,September,Oceania
Australia,AUS,2021-08-17,15892260,10220818,5671442,239750,61.63,39.63,21.99,9297,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,August,Oceania
Australia,AUS,2021-09-20,25113222,15259606,9853616,290639,97.38,59.17,38.21,11270,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,September,Oceania
Australia,AUS,2021-12-10,31358609,17911664,13446945,293248,121.6,69.46,52.14,11371,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,December,Oceania
Australia,AUS,2021-09-22,25782517,15598851,10183666,290085,99.98,60.49,39.49,11249,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,September,Oceania
Australia,AUS,2021-02-08,12594451,8532527,4061924,171095,48.84,33.09,15.75,6635,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,February,Oceania
Australia,AUS,2021-10-21,33770321,18625416,15144905,253654,130.95,72.22,58.73,9836,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,October,Oceania
Australia,AUS,2021-10-20,33489485,18542786,14946699,258586,129.86,71.9,57.96,10027,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,October,Oceania
Australia,AUS,2021-10-19,33212170,18459101,14753069,264794,128.79,71.58,57.21,10268,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,October,Oceania
Australia,AUS,2021-10-18,32934298,18375726,14558572,273402,127.71,71.26,56.45,10602,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,October,Oceania
Australia,AUS,2021-10-17,32653925,18293506,14360419,278154,126.62,70.94,55.69,10786,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,October,Oceania
Australia,AUS,2021-10-16,32494119,18248713,14245406,279052,126.0,70.76,55.24,10821,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,October,Oceania
Australia,AUS,2021-10-15,32296435,18194874,14101561,284584,125.24,70.55,54.68,11035,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,October,Oceania
Australia,AUS,2021-10-14,31994741,18103578,13891163,288813,124.07,70.2,53.87,11199,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,October,Oceania
Australia,AUS,2021-10-13,31679382,18007011,13672371,290993,122.84,69.83,53.02,11284,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,October,Oceania
Australia,AUS,2021-11-10,31020482,17808025,13212457,295067,120.29,69.05,51.23,11442,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,November,Oceania
Australia,AUS,2021-10-10,30706847,17708561,12998286,276796,119.07,68.67,50.4,10733,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,October,Oceania
Australia,AUS,2021-09-10,30540757,17657076,12883681,272860,118.43,68.47,49.96,10581,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,September,Oceania
Australia,AUS,2021-09-21,25445232,15426525,10018707,297499,98.67,59.82,38.85,11536,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,September,Oceania
Australia,AUS,2021-08-10,30304350,17583494,12720856,269286,117.51,68.18,49.33,10442,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,August,Oceania
Australia,AUS,2021-06-10,29642430,17349168,12293262,270276,114.95,67.28,47.67,10481,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,June,Oceania
Australia,AUS,2021-05-10,29305871,17220975,12084896,266311,113.64,66.78,46.86,10327,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,May,Oceania
Australia,AUS,2021-04-10,28955015,17086121,11868894,263607,112.28,66.26,46.02,10222,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,April,Oceania
Australia,AUS,2021-03-10,28769273,17002409,11766864,280419,111.56,65.93,45.63,10874,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,March,Oceania
Australia,AUS,2021-02-10,28630736,16940800,11689936,281396,111.02,65.69,45.33,10912,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,February,Oceania
Australia,AUS,2021-01-10,28419347,16847901,11571446,282537,110.2,65.33,44.87,10956,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,January,Oceania
Australia,AUS,2021-09-30,28091630,16705291,11386339,280188,108.93,64.78,44.15,10865,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,September,Oceania
Australia,AUS,2021-09-29,27750501,16547863,11202638,281141,107.61,64.17,43.44,10902,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,September,Oceania
Australia,AUS,2021-09-28,27441696,16402080,11039616,285209,106.41,63.6,42.81,11060,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,September,Oceania
Australia,AUS,2021-09-26,26806343,16102401,10703942,287756,103.95,62.44,41.51,11158,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,September,Oceania
Australia,AUS,2021-09-25,26660961,16026124,10634837,291641,103.38,62.15,41.24,11309,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,September,Oceania
Australia,AUS,2021-09-24,26441588,15919052,10522536,292736,102.53,61.73,40.8,11352,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,September,Oceania
Australia,AUS,2021-09-23,26130313,15775086,10355227,296607,101.33,61.17,40.15,11502,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,September,Oceania
Australia,AUS,2021-07-10,29973051,17469810,12503241,268774,116.23,67.74,48.48,10422,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,July,Oceania
Australia,AUS,2021-01-08,12393893,8429170,3964723,168921,48.06,32.69,15.37,6550,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,January,Oceania
Australia,AUS,2021-09-27,27109766,16247767,10861999,285221,105.12,63.0,42.12,11060,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,September,Oceania
Australia,AUS,2021-07-30,12206684,8340899,3865785,167693,47.33,32.34,14.99,6503,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,July,Oceania
Australia,AUS,2021-06-22,6860276,5745875,1114401,110994,26.6,22.28,4.32,4304,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,June,Oceania
Australia,AUS,2021-06-21,6719384,5632040,1087344,112591,26.06,21.84,4.22,4366,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,June,Oceania
Australia,AUS,2021-06-17,6360666,5539659,821007,102808,24.67,21.48,3.18,3987,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,June,Oceania
Australia,AUS,2021-06-16,6219330,5418764,800566,104523,24.12,21.01,3.1,4053,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,June,Oceania
Australia,AUS,2021-06-15,6083320,5304987,778333,105494,23.59,20.57,3.02,4091,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,June,Oceania
Australia,AUS,2021-06-14,5931245,5232353,698892,103895,23.0,20.29,2.71,4029,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,June,Oceania
Australia,AUS,2021-06-13,5867299,5172427,694872,112984,22.75,20.06,2.69,4381,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,June,Oceania
Australia,AUS,2021-12-06,5834746,5141504,693242,116913,22.63,19.94,2.69,4534,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,December,Oceania
Australia,AUS,2021-11-06,5773924,5090527,683397,120902,22.39,19.74,2.65,4688,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,November,Oceania
Australia,AUS,2021-10-06,5641008,4972011,668997,122092,21.87,19.28,2.59,4734,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,October,Oceania
Australia,AUS,2021-09-06,5487670,4831188,656482,120710,21.28,18.73,2.55,4681,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,September,Oceania
Australia,AUS,2021-08-06,5344862,4695288,649574,120488,20.73,18.21,2.52,4672,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,August,Oceania
Australia,AUS,2021-07-06,5203977,4568861,635116,120177,20.18,17.72,2.46,4660,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,July,Oceania
Australia,AUS,2021-06-23,6999198,5868407,1130791,111410,27.14,22.76,4.38,4320,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,June,Oceania
Australia,AUS,2021-06-06,5076413,4500429,575984,118973,19.69,17.45,2.23,4613,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,June,Oceania
Australia,AUS,2021-04-06,4927607,4362791,564816,110637,19.11,16.92,2.19,4290,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,April,Oceania
Australia,AUS,2021-03-06,4786362,4228887,557475,107832,18.56,16.4,2.16,4181,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,March,Oceania
Australia,AUS,2021-02-06,4642703,4093811,548892,105148,18.0,15.87,2.13,4077,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,February,Oceania
Australia,AUS,2021-01-06,4501444,3960813,540631,100881,17.46,15.36,2.1,3912,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,January,Oceania
Australia,AUS,2021-05-30,4243600,3744363,499237,90078,16.46,14.52,1.94,3493,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,May,Oceania
Australia,AUS,2021-05-29,4212899,3715078,497821,89304,16.34,14.41,1.93,3463,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,May,Oceania
Australia,AUS,2021-05-28,4153149,3657125,496024,84379,16.1,14.18,1.92,3272,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,May,Oceania
Australia,AUS,2021-05-27,4031539,3540220,491319,79809,15.63,13.73,1.91,3095,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,May,Oceania
Australia,AUS,2021-05-26,3906668,3424987,481681,76420,15.15,13.28,1.87,2963,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,May,Oceania
Australia,AUS,2021-05-25,3795280,3322398,472882,73775,14.72,12.88,1.83,2861,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,May,Oceania
Australia,AUS,2021-05-24,3690622,3271385,419237,72471,14.31,12.69,1.63,2810,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,May,Oceania
Australia,AUS,2021-05-23,3613053,3196760,416293,73274,14.01,12.4,1.61,2841,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,May,Oceania
Australia,AUS,2021-07-31,12317727,8390671,3927056,168174,47.76,32.54,15.23,6521,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,July,Oceania
Australia,AUS,2021-05-06,5016352,4447862,568490,114779,19.45,17.25,2.2,4451,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,May,Oceania
Australia,AUS,2021-06-24,7137632,5967916,1169716,110995,27.68,23.14,4.54,4304,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,June,Oceania
Australia,AUS,2021-05-31,4362739,3859771,502968,96017,16.92,14.97,1.95,3723,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,May,Oceania
Australia,AUS,2021-06-29,7645585,6144110,1501475,112187,29.65,23.83,5.82,4350,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,June,Oceania
Australia,AUS,2021-07-29,12005978,8243971,3762007,164998,46.56,31.97,14.59,6398,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,July,Oceania
Australia,AUS,2021-06-28,7500700,6023340,1477360,111617,29.09,23.36,5.73,4328,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,June,Oceania
Australia,AUS,2021-07-28,11795236,8138696,3656540,162953,45.74,31.56,14.18,6319,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,July,Oceania
Australia,AUS,2021-07-27,11593766,8049282,3544484,160533,44.96,31.21,13.74,6225,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,July,Oceania
Australia,AUS,2021-07-26,11396784,7952323,3444461,157334,44.19,30.84,13.36,6101,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,July,Oceania
Australia,AUS,2021-07-25,11211447,7852970,3358477,155131,43.48,30.45,13.02,6016,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,July,Oceania
Australia,AUS,2021-07-24,11140511,7813820,3326691,153295,43.2,30.3,12.9,5944,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,July,Oceania
Australia,AUS,2021-07-22,10850993,7668075,3182918,149169,42.08,29.73,12.34,5784,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,July,Oceania
Australia,AUS,2021-07-21,10654563,7564919,3089644,146108,41.32,29.33,11.98,5666,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,July,Oceania
Australia,AUS,2021-07-20,10470033,7475815,2994218,142984,40.6,28.99,11.61,5545,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,July,Oceania
Australia,AUS,2021-07-19,10295444,7389103,2906341,141631,39.92,28.65,11.27,5492,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,July,Oceania
Australia,AUS,2021-07-18,10125533,7297678,2827855,139388,39.26,28.3,10.97,5405,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,July,Oceania
Australia,AUS,2021-07-17,10067446,7265981,2801465,138497,39.04,28.18,10.86,5371,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,July,Oceania
Australia,AUS,2021-07-16,9970746,7217627,2753119,136668,38.66,27.99,10.68,5300,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,July,Oceania
Australia,AUS,2021-07-15,9806809,7137238,2669571,133605,38.03,27.68,10.35,5181,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,July,Oceania
Australia,AUS,2021-07-23,11032835,7761388,3271447,151727,42.78,30.1,12.69,5884,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,July,Oceania
Australia,AUS,2021-07-13,9469145,6980847,2488298,128783,36.72,27.07,9.65,4994,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,July,Oceania
Australia,AUS,2021-07-14,9631807,7053655,2578152,132144,37.35,27.35,10.0,5124,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,July,Oceania
Australia,AUS,2021-03-07,8201367,6345897,1855470,126029,31.8,24.61,7.2,4887,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,March,Oceania
Australia,AUS,2021-04-07,8255473,6378131,1877342,120791,32.01,24.73,7.28,4684,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,April,Oceania
Australia,AUS,2021-02-07,8121649,6313655,1807994,127607,31.49,24.48,7.01,4948,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,February,Oceania
Australia,AUS,2021-06-07,8567666,6544028,2023638,131726,33.22,25.38,7.85,5108,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,June,Oceania
Australia,AUS,2021-07-07,8706799,6607630,2099169,128419,33.76,25.62,8.14,4980,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,July,Oceania
Australia,AUS,2021-05-07,8402191,6458252,1943939,128784,32.58,25.04,7.54,4994,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,May,Oceania
Australia,AUS,2021-09-07,9014072,6759800,2254272,127489,34.95,26.21,8.74,4944,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,September,Oceania
Australia,AUS,2021-10-07,9097969,6794456,2303513,128086,35.28,26.35,8.93,4967,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,October,Oceania
Australia,AUS,2021-11-07,9149817,6824431,2325386,127763,35.48,26.46,9.02,4954,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,November,Oceania
Australia,AUS,2021-12-07,9304026,6903594,2400432,128834,36.08,26.77,9.31,4996,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,2021,December,Oceania
